Time,wtime,gpufbmem,gpumempct,gpusmpct,ngpus,pss,rss,swap,vmem,rchar,read_bytes,wchar,write_bytes,rx_bytes,rx_packets,tx_bytes,tx_packets,stime,utime,nprocs,nthreads,label,anomaly_type,run_id
1773000180,180,0,0,0,0,99.7711,102.4655,0,196.8596,495614,0,73180,0,0,0,0,0,7,102,1,1,0,baseline_mem,mem_run_43.txt
1773000182,182,0,0,0,0,99.8873,102.5848,0,196.8596,156611,0,77319,0,0,0,0,0,7,104,1,1,0,baseline_mem,mem_run_43.txt
1773000184,184,0,0,0,0,100.65,103.3681,0,196.8596,64540,0,61370,0,0,0,0,0,7,105,1,1,0,baseline_mem,mem_run_43.txt
1773000186,186,0,0,0,0,101.6912,104.4375,0,196.8596,449173,0,75373,0,738236,0,0,0,7,106,1,1,0,baseline_mem,mem_run_43.txt
1773000188,188,0,0,0,0,99.7765,102.471,0,196.8596,315112,0,97790,0,0,0,0,0,7,107,1,1,0,baseline_mem,mem_run_43.txt
1773000190,190,0,0,0,0,99.8588,102.5555,0,196.8596,249776,0,46256,0,0,0,0,0,7,108,1,1,0,baseline_mem,mem_run_43.txt
1773000192,192,0,0,0,0,101.0556,103.7847,0,196.8596,142254,0,20066,0,0,0,0,0,7,109,1,1,0,baseline_mem,mem_run_43.txt
1773000194,194,0,0,0,0,100.8872,103.6117,0,196.8596,84067,0,12345,0,0,0,0,0,7,111,1,1,0,baseline_mem,mem_run_43.txt
1773000196,196,0,0,0,0,97.6833,100.3213,0,196.8596,427387,0,15979,0,0,0,0,0,8,112,1,1,0,baseline_mem,mem_run_43.txt
1773000198,198,0,0,0,0,96.7878,99.4016,0,196.8596,419683,0,40277,0,0,0,0,0,8,113,1,1,0,baseline_mem,mem_run_43.txt
1773000200,200,0,0,0,0,96.5616,99.1693,0,196.8596,130407,0,85733,0,0,0,0,0,8,114,1,1,0,baseline_mem,mem_run_43.txt
1773000202,202,0,0,0,0,97.695,100.3333,0,196.8596,87130,0,70766,0,0,0,0,0,8,115,1,1,0,baseline_mem,mem_run_43.txt
1773000204,204,0,0,0,0,102.8738,105.652,0,196.8596,408221,0,98090,0,1479748,0,0,0,8,116,1,1,0,baseline_mem,mem_run_43.txt
1773000206,206,0,0,0,0,101.9424,104.6954,0,196.8596,316190,0,28652,0,0,0,0,0,8,117,1,1,0,baseline_mem,mem_run_43.txt
1773000208,208,0,0,0,0,102.4274,105.1936,0,196.8596,243813,0,39947,0,0,0,0,0,8,119,1,1,0,baseline_mem,mem_run_43.txt
1773000210,210,0,0,0,0,101.251,103.9854,0,196.8596,26591,0,36041,0,0,0,0,0,8,120,1,1,0,baseline_mem,mem_run_43.txt
1773000212,212,0,0,0,0,97.5295,100.1633,0,196.8596,0,0,5756702,0,0,0,3689963,0,8,120,1,1,0,baseline_mem,mem_run_43.txt
1773000214,214,0,0,0,0,90.9903,93.4476,0,196.8596,0,0,1344768,0,0,0,3489650,0,8,120,1,1,0,baseline_mem,mem_run_43.txt
1773000216,216,0,0,0,0,84.4512,86.7318,0,196.8596,0,0,4801125,0,0,0,3378639,0,8,120,1,1,0,baseline_mem,mem_run_43.txt
1773000218,218,0,0,0,0,77.912,80.0161,0,196.8596,0,0,2767778,0,0,0,2331509,0,8,120,1,1,0,baseline_mem,mem_run_43.txt
1773000220,220,0,0,0,0,71.3728,73.3003,0,196.8596,0,0,6089334,0,0,0,3510868,0,8,120,1,1,0,baseline_mem,mem_run_43.txt
1773000222,222,0,0,0,0,64.8337,66.5846,0,196.8596,0,0,5170029,0,0,0,3335670,0,8,120,1,1,0,baseline_mem,mem_run_43.txt
1773000224,224,0,0,0,0,58.2945,59.8688,0,196.8596,0,0,1067500,0,0,0,3690236,0,8,120,1,1,0,baseline_mem,mem_run_43.txt
1773000226,226,0,0,0,0,51.7554,53.1531,0,196.8596,0,0,4403258,0,0,0,2910471,0,8,120,1,1,0,baseline_mem,mem_run_43.txt
1773000228,228,0,0,0,0,45.2162,46.4373,0,196.8596,0,0,7573812,0,0,0,3688527,0,8,120,1,1,0,baseline_mem,mem_run_43.txt
1773000230,230,0,0,0,0,38.6771,39.7216,0,196.8596,0,0,3075576,0,0,0,2176395,0,8,120,1,1,0,baseline_mem,mem_run_43.txt
1773000232,232,0,0,0,0,32.1379,33.0058,0,196.8596,0,0,4187282,0,0,0,2928054,0,8,120,1,1,0,baseline_mem,mem_run_43.txt
1773000234,234,0,0,0,0,25.5988,26.2901,0,196.8596,0,0,5216628,0,0,0,2137969,0,8,121,1,1,0,baseline_mem,mem_run_43.txt
1773000236,236,0,0,0,0,19.0596,19.5743,0,196.8596,0,0,1605040,0,0,0,3421232,0,8,121,1,1,0,baseline_mem,mem_run_43.txt
1773000238,238,0,0,0,0,12.5205,12.8586,0,196.8596,0,0,3224943,0,0,0,3711969,0,8,121,1,1,0,baseline_mem,mem_run_43.txt
1773000240,240,0,0,0,0,5.9813,6.1428,0,196.8596,0,0,5232845,0,0,0,2503625,0,8,121,1,1,0,baseline_mem,mem_run_43.txt
1773000000,0,0,0,0,0,0.5,0.5232,0,198.1325,16104813,0,0,0,3960063,0,0,0,0,0,1,1,0,baseline_mem,mem_run_44.txt
1773000002,2,0,0,0,0,7.2707,7.6087,0,198.1325,11850999,0,0,0,4562481,0,0,0,0,0,1,1,0,baseline_mem,mem_run_44.txt
1773000004,4,0,0,0,0,14.0414,14.6942,0,198.1325,15344808,0,0,0,3804203,0,0,0,0,0,1,1,0,baseline_mem,mem_run_44.txt
1773000006,6,0,0,0,0,20.8121,21.7797,0,198.1325,13491749,0,0,0,3957511,0,0,0,0,0,1,1,0,baseline_mem,mem_run_44.txt
1773000008,8,0,0,0,0,27.5828,28.8651,0,198.1325,17124691,0,0,0,6260621,0,0,0,0,0,1,1,0,baseline_mem,mem_run_44.txt
1773000010,10,0,0,0,0,34.3535,35.9506,0,198.1325,15656522,0,0,0,4148683,0,0,0,0,0,1,1,0,baseline_mem,mem_run_44.txt
1773000012,12,0,0,0,0,41.1242,43.0361,0,198.1325,12372067,0,0,0,3800575,0,0,0,0,1,1,1,0,baseline_mem,mem_run_44.txt
1773000014,14,0,0,0,0,47.8949,50.1215,0,198.1325,5643392,0,0,0,5361396,0,0,0,0,1,1,1,0,baseline_mem,mem_run_44.txt
1773000016,16,0,0,0,0,54.6656,57.207,0,198.1325,7071811,0,0,0,4970057,0,0,0,0,1,1,1,0,baseline_mem,mem_run_44.txt
1773000018,18,0,0,0,0,61.4363,64.2925,0,198.1325,6330979,0,0,0,5580361,0,0,0,0,1,1,1,0,baseline_mem,mem_run_44.txt
1773000020,20,0,0,0,0,68.207,71.378,0,198.1325,18130664,0,0,0,6280156,0,0,0,0,1,1,1,0,baseline_mem,mem_run_44.txt
1773000022,22,0,0,0,0,74.9777,78.4634,0,198.1325,7429685,0,0,0,4425653,0,0,0,0,1,1,1,0,baseline_mem,mem_run_44.txt
1773000024,24,0,0,0,0,81.7484,85.5489,0,198.1325,17149814,0,0,0,3778698,0,0,0,0,2,1,1,0,baseline_mem,mem_run_44.txt
1773000026,26,0,0,0,0,88.5191,92.6344,0,198.1325,8608205,0,0,0,4564796,0,0,0,0,2,1,1,0,baseline_mem,mem_run_44.txt
1773000028,28,0,0,0,0,95.2898,99.7198,0,198.1325,12121005,0,0,0,5090729,0,0,0,0,2,1,1,0,baseline_mem,mem_run_44.txt
1773000030,30,0,0,0,0,95.1327,99.5554,0,198.1325,228997,0,28488,0,0,0,0,0,1,20,1,1,0,baseline_mem,mem_run_44.txt
1773000032,32,0,0,0,0,96.5529,101.0416,0,198.1325,89401,0,85424,0,0,0,0,0,1,21,1,1,0,baseline_mem,mem_run_44.txt
1773000034,34,0,0,0,0,96.6896,101.1847,0,198.1325,453932,0,58227,0,0,0,0,0,1,22,1,1,0,baseline_mem,mem_run_44.txt
1773000036,36,0,0,0,0,101.5923,106.3153,0,198.1325,339522,0,41226,0,0,0,0,0,1,23,1,1,0,baseline_mem,mem_run_44.txt
1773000038,38,0,0,0,0,99.5009,104.1267,0,198.1325,76136,0,90345,0,0,0,0,0,1,24,1,1,0,baseline_mem,mem_run_44.txt
1773000040,40,0,0,0,0,101.8427,106.5773,0,198.1325,374946,0,90087,0,0,0,0,0,1,25,1,1,0,baseline_mem,mem_run_44.txt
1773000042,42,0,0,0,0,100.2859,104.9482,0,198.1325,320726,0,18540,0,0,0,0,0,1,26,1,1,0,baseline_mem,mem_run_44.txt
1773000044,44,0,0,0,0,98.2238,102.7902,0,198.1325,150296,0,41789,0,0,0,0,0,1,27,1,1,0,baseline_mem,mem_run_44.txt
1773000046,46,0,0,0,0,98.4337,103.0098,0,198.1325,397418,0,77690,0,0,0,0,0,1,28,1,1,0,baseline_mem,mem_run_44.txt
1773000048,48,0,0,0,0,99.7015,104.3366,0,198.1325,51417,0,87190,0,0,0,0,0,1,29,1,1,0,baseline_mem,mem_run_44.txt
1773000050,50,0,0,0,0,100.2897,104.9521,0,198.1325,339281,0,59021,0,0,0,0,0,1,30,1,1,0,baseline_mem,mem_run_44.txt
1773000052,52,0,0,0,0,96.3258,100.804,0,198.1325,202794,0,20368,0,0,0,0,0,1,31,1,1,0,baseline_mem,mem_run_44.txt
1773000054,54,0,0,0,0,98.7102,103.2993,0,198.1325,171008,0,81102,0,0,0,0,0,1,32,1,1,0,baseline_mem,mem_run_44.txt
1773000056,56,0,0,0,0,98.8477,103.4431,0,198.1325,53698,0,43650,0,0,0,0,0,1,34,1,1,0,baseline_mem,mem_run_44.txt
1773000058,58,0,0,0,0,97.8821,102.4326,0,198.1325,19596,0,58717,0,0,0,0,0,1,34,1,1,0,baseline_mem,mem_run_44.txt
1773000060,60,0,0,0,0,96.8435,101.3457,0,198.1325,350601,0,35135,0,1207166,0,0,0,1,35,1,1,0,baseline_mem,mem_run_44.txt
1773000062,62,0,0,0,0,97.3775,101.9045,0,198.1325,480888,0,55064,0,0,0,0,0,2,36,1,1,0,baseline_mem,mem_run_44.txt
1773000064,64,0,0,0,0,96.9727,101.4809,0,198.1325,261224,0,35404,0,0,0,0,0,2,38,1,1,0,baseline_mem,mem_run_44.txt
1773000066,66,0,0,0,0,96.5029,100.9893,0,198.1325,374966,0,53189,0,0,0,0,0,2,38,1,1,0,baseline_mem,mem_run_44.txt
1773000068,68,0,0,0,0,95.0357,99.4539,0,198.1325,415548,0,45960,0,0,0,0,0,2,39,1,1,0,baseline_mem,mem_run_44.txt
1773000070,70,0,0,0,0,94.4361,98.8265,0,198.1325,462593,0,83125,0,0,0,0,0,2,41,1,1,0,baseline_mem,mem_run_44.txt
1773000072,72,0,0,0,0,101.9751,106.7159,0,198.1325,360344,0,79715,0,0,0,0,0,2,42,1,1,0,baseline_mem,mem_run_44.txt
1773000074,74,0,0,0,0,101.7238,106.4529,0,198.1325,150774,0,51185,0,0,0,0,0,2,43,1,1,0,baseline_mem,mem_run_44.txt
1773000076,76,0,0,0,0,100.2573,104.9182,0,198.1325,197597,0,46922,0,0,0,0,0,2,44,1,2,0,baseline_mem,mem_run_44.txt
1773000078,78,0,0,0,0,100.1233,104.778,0,198.1325,459629,0,21151,0,0,0,0,0,2,45,1,1,0,baseline_mem,mem_run_44.txt
1773000080,80,0,0,0,0,101.2845,105.9931,0,198.1325,455874,0,32533,0,0,0,0,0,2,46,1,1,0,baseline_mem,mem_run_44.txt
1773000082,82,0,0,0,0,97.703,102.2452,0,198.1325,461050,0,65156,0,0,0,0,0,2,47,1,1,0,baseline_mem,mem_run_44.txt
1773000084,84,0,0,0,0,97.9555,102.5095,0,198.1325,388281,0,14445,0,0,0,0,0,2,48,1,1,0,baseline_mem,mem_run_44.txt
1773000086,86,0,0,0,0,100.4368,105.106,0,198.1325,21458,0,7593,0,0,0,0,0,2,49,1,1,0,baseline_mem,mem_run_44.txt
1773000088,88,0,0,0,0,97.9473,102.5009,0,198.1325,62689,0,82408,0,0,0,0,0,2,50,1,1,0,baseline_mem,mem_run_44.txt
1773000090,90,0,0,0,0,96.5542,101.043,0,198.1325,123226,0,26126,0,0,0,0,0,2,51,1,1,0,baseline_mem,mem_run_44.txt
1773000092,92,0,0,0,0,96.6205,101.1124,0,198.1325,104466,0,33352,0,0,0,0,0,2,52,1,1,0,baseline_mem,mem_run_44.txt
1773000094,94,0,0,0,0,96.5781,101.068,0,198.1325,442736,0,49317,0,0,0,0,0,2,53,1,1,0,baseline_mem,mem_run_44.txt
1773000096,96,0,0,0,0,95.1605,99.5845,0,198.1325,70656,0,82284,0,0,0,0,0,2,54,1,1,0,baseline_mem,mem_run_44.txt
1773000098,98,0,0,0,0,98.0468,102.605,0,198.1325,344382,0,64787,0,0,0,0,0,3,56,1,1,0,baseline_mem,mem_run_44.txt
1773000100,100,0,0,0,0,96.1851,100.6568,0,198.1325,53783,0,57164,0,0,0,0,0,3,57,1,1,0,baseline_mem,mem_run_44.txt
1773000102,102,0,0,0,0,94.7272,99.1311,0,198.1325,174838,0,9560,0,0,0,0,0,3,58,1,1,0,baseline_mem,mem_run_44.txt
1773000104,104,0,0,0,0,95.1531,99.5767,0,198.1325,479722,0,91947,0,0,0,0,0,3,59,1,1,0,baseline_mem,mem_run_44.txt
1773000106,106,0,0,0,0,97.323,101.8476,0,198.1325,72374,0,13583,0,0,0,0,0,3,60,1,1,0,baseline_mem,mem_run_44.txt
1773000108,108,0,0,0,0,99.0622,103.6675,0,198.1325,295621,0,92590,0,0,0,0,0,3,61,1,2,0,baseline_mem,mem_run_44.txt
1773000110,110,0,0,0,0,99.1422,103.7513,0,198.1325,17726,0,21218,0,0,0,0,0,3,62,1,1,0,baseline_mem,mem_run_44.txt
1773000112,112,0,0,0,0,98.0639,102.6228,0,198.1325,80347,0,96106,0,0,0,0,0,3,63,1,1,0,baseline_mem,mem_run_44.txt
1773000114,114,0,0,0,0,101.2705,105.9785,0,198.1325,299710,0,96340,0,0,0,0,0,3,64,1,1,0,baseline_mem,mem_run_44.txt
1773000116,116,0,0,0,0,99.5708,104.1998,0,198.1325,372110,0,27207,0,0,0,0,0,3,65,1,1,0,baseline_mem,mem_run_44.txt
1773000118,118,0,0,0,0,98.1583,102.7217,0,198.1325,233441,0,61793,0,0,0,0,0,3,66,1,1,0,baseline_mem,mem_run_44.txt
1773000120,120,0,0,0,0,97.001,101.5105,0,198.1325,163717,0,71187,0,0,0,0,0,3,67,1,1,0,baseline_mem,mem_run_44.txt
1773000122,122,0,0,0,0,97.6675,102.208,0,198.1325,196843,0,12918,0,0,0,0,0,3,68,1,1,0,baseline_mem,mem_run_44.txt
1773000124,124,0,0,0,0,97.1199,101.635,0,198.1325,296455,0,80063,0,0,0,0,0,3,69,1,2,0,baseline_mem,mem_run_44.txt
1773000126,126,0,0,0,0,97.7607,102.3056,0,198.1325,261419,0,92433,0,0,0,0,0,3,70,1,1,0,baseline_mem,mem_run_44.txt
1773000128,128,0,0,0,0,99.5917,104.2217,0,198.1325,442705,0,86965,0,0,0,0,0,3,71,1,1,0,baseline_mem,mem_run_44.txt
1773000130,130,0,0,0,0,99.0213,103.6248,0,198.1325,78146,0,15485,0,0,0,0,0,3,72,1,1,0,baseline_mem,mem_run_44.txt
1773000132,132,0,0,0,0,97.9961,102.5519,0,198.1325,159600,0,18197,0,0,0,0,0,3,73,1,1,0,baseline_mem,mem_run_44.txt
1773000134,134,0,0,0,0,95.6332,100.0792,0,198.1325,420832,0,84970,0,0,0,0,0,4,74,1,1,0,baseline_mem,mem_run_44.txt
1773000136,136,0,0,0,0,98.1727,102.7367,0,198.1325,153849,0,55040,0,0,0,0,0,4,75,1,1,0,baseline_mem,mem_run_44.txt
1773000138,138,0,0,0,0,95.6074,100.0521,0,198.1325,199343,0,91892,0,0,0,0,0,4,76,1,1,0,baseline_mem,mem_run_44.txt
1773000140,140,0,0,0,0,97.7105,102.2531,0,198.1325,120732,0,87843,0,0,0,0,0,4,77,1,1,0,baseline_mem,mem_run_44.txt
1773000142,142,0,0,0,0,97.0753,101.5883,0,198.1325,86544,0,22949,0,0,0,0,0,4,78,1,1,0,baseline_mem,mem_run_44.txt
1773000144,144,0,0,0,0,98.6419,103.2278,0,198.1325,417451,0,73586,0,0,0,0,0,4,79,1,1,0,baseline_mem,mem_run_44.txt
1773000146,146,0,0,0,0,100.2965,104.9592,0,198.1325,480027,0,56500,0,0,0,0,0,4,80,1,1,0,baseline_mem,mem_run_44.txt
1773000148,148,0,0,0,0,99.9398,104.586,0,198.1325,260149,0,29740,0,0,0,0,0,4,81,1,1,0,baseline_mem,mem_run_44.txt
1773000150,150,0,0,0,0,101.008,105.7038,0,198.1325,121240,0,79163,0,0,0,0,0,4,82,1,1,0,baseline_mem,mem_run_44.txt
1773000152,152,0,0,0,0,100.4075,105.0755,0,198.1325,421018,0,10041,0,0,0,0,0,4,83,1,1,0,baseline_mem,mem_run_44.txt
1773000154,154,0,0,0,0,98.4284,103.0043,0,198.1325,409725,0,86333,0,0,0,0,0,4,84,1,1,0,baseline_mem,mem_run_44.txt
1773000156,156,0,0,0,0,97.5504,102.0855,0,198.1325,251365,0,18323,0,0,0,0,0,4,85,1,1,0,baseline_mem,mem_run_44.txt
1773000158,158,0,0,0,0,99.3436,103.962,0,198.1325,399586,0,57036,0,0,0,0,0,4,86,1,1,0,baseline_mem,mem_run_44.txt
1773000160,160,0,0,0,0,99.89,104.5338,0,198.1325,323078,0,57272,0,0,0,0,0,4,87,1,1,0,baseline_mem,mem_run_44.txt
1773000162,162,0,0,0,0,99.3295,103.9473,0,198.1325,103591,0,85146,0,0,0,0,0,4,88,1,1,0,baseline_mem,mem_run_44.txt
1773000164,164,0,0,0,0,96.238,100.7121,0,198.1325,339020,0,6497,0,0,0,0,0,4,89,1,1,0,baseline_mem,mem_run_44.txt
1773000166,166,0,0,0,0,97.8729,102.423,0,198.1325,71025,0,32844,0,0,0,0,0,4,90,1,1,0,baseline_mem,mem_run_44.txt
1773000168,168,0,0,0,0,96.1402,100.6097,0,198.1325,151148,0,15238,0,1157591,0,0,0,4,91,1,1,0,baseline_mem,mem_run_44.txt
1773000170,170,0,0,0,0,97.473,102.0045,0,198.1325,170130,0,22156,0,0,0,0,0,5,92,1,1,0,baseline_mem,mem_run_44.txt
1773000172,172,0,0,0,0,97.2057,101.7248,0,198.1325,267229,0,52539,0,0,0,0,0,5,93,1,1,0,baseline_mem,mem_run_44.txt
1773000174,174,0,0,0,0,97.6034,102.141,0,198.1325,335122,0,53928,0,0,0,0,0,5,94,1,1,0,baseline_mem,mem_run_44.txt
1773000176,176,0,0,0,0,94.341,98.7269,0,198.1325,326296,0,83901,0,0,0,0,0,5,95,1,1,0,baseline_mem,mem_run_44.txt
1773000178,178,0,0,0,0,94.2979,98.6817,0,198.1325,450119,0,58024,0,0,0,0,0,5,96,1,1,0,baseline_mem,mem_run_44.txt
1773000180,180,0,0,0,0,99.6617,104.2949,0,198.1325,165389,0,67334,0,0,0,0,0,5,97,1,2,0,baseline_mem,mem_run_44.txt
1773000182,182,0,0,0,0,99.9523,104.5991,0,198.1325,429099,0,33588,0,0,0,0,0,5,98,1,1,0,baseline_mem,mem_run_44.txt
1773000184,184,0,0,0,0,98.8525,103.4481,0,198.1325,71379,0,40694,0,0,0,0,0,5,99,1,1,0,baseline_mem,mem_run_44.txt
1773000186,186,0,0,0,0,98.3823,102.9561,0,198.1325,273591,0,64579,0,0,0,0,0,5,101,1,1,0,baseline_mem,mem_run_44.txt
1773000188,188,0,0,0,0,98.8324,103.4271,0,198.1325,228353,0,14978,0,0,0,0,0,5,101,1,2,0,baseline_mem,mem_run_44.txt
1773000190,190,0,0,0,0,99.9522,104.5989,0,198.1325,431951,0,94218,0,0,0,0,0,5,102,1,2,0,baseline_mem,mem_run_44.txt
1773000192,192,0,0,0,0,98.6244,103.2094,0,198.1325,336779,0,17170,0,0,0,0,0,5,103,1,2,0,baseline_mem,mem_run_44.txt
1773000194,194,0,0,0,0,97.9205,102.4728,0,198.1325,203578,0,41189,0,0,0,0,0,5,105,1,1,0,baseline_mem,mem_run_44.txt
1773000196,196,0,0,0,0,97.7872,102.3333,0,198.1325,374782,0,82185,0,0,0,0,0,5,105,1,1,0,baseline_mem,mem_run_44.txt
1773000198,198,0,0,0,0,99.0798,103.686,0,198.1325,201975,0,78073,0,0,0,0,0,5,106,1,1,0,baseline_mem,mem_run_44.txt
1773000200,200,0,0,0,0,96.8712,101.3747,0,198.1325,453441,0,76296,0,0,0,0,0,5,108,1,1,0,baseline_mem,mem_run_44.txt
1773000202,202,0,0,0,0,99.244,103.8578,0,198.1325,16567,0,48414,0,0,0,0,0,5,109,1,1,0,baseline_mem,mem_run_44.txt
1773000204,204,0,0,0,0,95.4548,99.8925,0,198.1325,372604,0,28313,0,0,0,0,0,5,110,1,1,0,baseline_mem,mem_run_44.txt
1773000206,206,0,0,0,0,98.3953,102.9697,0,198.1325,209552,0,27393,0,0,0,0,0,6,111,1,1,0,baseline_mem,mem_run_44.txt
1773000208,208,0,0,0,0,95.3525,99.7854,0,198.1325,379528,0,41371,0,0,0,0,0,6,111,1,1,0,baseline_mem,mem_run_44.txt
1773000210,210,0,0,0,0,95.2735,99.7028,0,198.1325,475015,0,59650,0,0,0,0,0,6,113,1,1,0,baseline_mem,mem_run_44.txt
1773000212,212,0,0,0,0,94.8218,99.23,0,198.1325,330718,0,89741,0,0,0,0,0,6,113,1,1,0,baseline_mem,mem_run_44.txt
1773000214,214,0,0,0,0,94.4985,98.8918,0,198.1325,472531,0,16653,0,0,0,0,0,6,115,1,1,0,baseline_mem,mem_run_44.txt
1773000216,216,0,0,0,0,101.3137,106.0237,0,198.1325,85720,0,34720,0,0,0,0,0,6,115,1,1,0,baseline_mem,mem_run_44.txt
1773000218,218,0,0,0,0,99.3706,103.9903,0,198.1325,303431,0,71426,0,0,0,0,0,6,117,1,2,0,baseline_mem,mem_run_44.txt
1773000220,220,0,0,0,0,101.7042,106.4324,0,198.1325,289640,0,64647,0,0,0,0,0,6,117,1,1,0,baseline_mem,mem_run_44.txt
1773000222,222,0,0,0,0,101.6056,106.3292,0,198.1325,147202,0,20486,0,0,0,0,0,6,118,1,1,0,baseline_mem,mem_run_44.txt
1773000224,224,0,0,0,0,101.2567,105.9641,0,198.1325,240640,0,34899,0,0,0,0,0,6,119,1,1,0,baseline_mem,mem_run_44.txt
1773000226,226,0,0,0,0,95.2898,99.7198,0,198.1325,0,0,3141161,0,0,0,3254026,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000228,228,0,0,0,0,89.1714,93.3169,0,198.1325,0,0,1378374,0,0,0,2361268,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000230,230,0,0,0,0,83.0529,86.914,0,198.1325,0,0,2940954,0,0,0,3310715,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000232,232,0,0,0,0,76.9344,80.5111,0,198.1325,0,0,5164223,0,0,0,2858007,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000234,234,0,0,0,0,70.8159,74.1082,0,198.1325,0,0,4141932,0,0,0,2796781,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000236,236,0,0,0,0,64.6975,67.7052,0,198.1325,0,0,2589038,0,0,0,2343121,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000238,238,0,0,0,0,58.579,61.3023,0,198.1325,0,0,1571627,0,0,0,2381900,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000240,240,0,0,0,0,52.4605,54.8994,0,198.1325,0,0,4204002,0,0,0,3690942,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000242,242,0,0,0,0,46.342,48.4965,0,198.1325,0,0,7746543,0,0,0,2481593,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000244,244,0,0,0,0,40.2236,42.0935,0,198.1325,0,0,1645803,0,0,0,3366173,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000246,246,0,0,0,0,34.1051,35.6906,0,198.1325,0,0,7674155,0,0,0,2164866,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000248,248,0,0,0,0,27.9866,29.2877,0,198.1325,0,0,3810827,0,0,0,2879431,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000250,250,0,0,0,0,21.8681,22.8848,0,198.1325,0,0,2712817,0,0,0,3241339,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000252,252,0,0,0,0,15.7496,16.4818,0,198.1325,0,0,5259537,0,0,0,2283701,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000254,254,0,0,0,0,9.6312,10.0789,0,198.1325,0,0,2668440,0,0,0,3086738,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000256,256,0,0,0,0,3.5127,3.676,0,198.1325,0,0,3296488,0,0,0,3468294,0,6,120,1,1,0,baseline_mem,mem_run_44.txt
1773000000,0,0,0,0,0,0.5,0.5062,0,194.6218,13696475,0,0,0,5538825,0,0,0,0,0,1,1,0,baseline_mem,mem_run_45.txt
1773000002,2,0,0,0,0,7.6012,7.696,0,194.6218,5890375,0,0,0,4381630,0,0,0,0,0,1,1,0,baseline_mem,mem_run_45.txt
1773000004,4,0,0,0,0,14.7024,14.8858,0,194.6218,6919639,0,0,0,4656230,0,0,0,0,0,1,1,0,baseline_mem,mem_run_45.txt
1773000006,6,0,0,0,0,21.8036,22.0756,0,194.6218,13086243,0,0,0,5223577,0,0,0,0,0,1,1,0,baseline_mem,mem_run_45.txt
1773000008,8,0,0,0,0,28.9048,29.2654,0,194.6218,16781540,0,0,0,4135842,0,0,0,0,0,1,1,0,baseline_mem,mem_run_45.txt
1773000010,10,0,0,0,0,36.006,36.4552,0,194.6218,8968522,0,0,0,5735407,0,0,0,0,0,1,1,0,baseline_mem,mem_run_45.txt
1773000012,12,0,0,0,0,43.1072,43.645,0,194.6218,13021001,0,0,0,4135128,0,0,0,0,0,1,1,0,baseline_mem,mem_run_45.txt
1773000014,14,0,0,0,0,50.2084,50.8348,0,194.6218,17214608,0,0,0,5922261,0,0,0,0,0,1,1,0,baseline_mem,mem_run_45.txt
1773000016,16,0,0,0,0,57.3096,58.0246,0,194.6218,11401700,0,0,0,3636569,0,0,0,0,0,1,1,0,baseline_mem,mem_run_45.txt
1773000018,18,0,0,0,0,64.4108,65.2144,0,194.6218,9567667,0,0,0,4615767,0,0,0,0,0,1,1,0,baseline_mem,mem_run_45.txt
1773000020,20,0,0,0,0,71.512,72.4042,0,194.6218,15655109,0,0,0,5890758,0,0,0,0,0,1,1,0,baseline_mem,mem_run_45.txt
1773000022,22,0,0,0,0,78.6132,79.594,0,194.6218,16600864,0,0,0,4432080,0,0,0,0,0,1,1,0,baseline_mem,mem_run_45.txt
1773000024,24,0,0,0,0,85.7144,86.7838,0,194.6218,15977418,0,0,0,4107323,0,0,0,0,1,1,1,0,baseline_mem,mem_run_45.txt
1773000026,26,0,0,0,0,92.8156,93.9736,0,194.6218,7052475,0,0,0,5360225,0,0,0,0,1,1,1,0,baseline_mem,mem_run_45.txt
1773000028,28,0,0,0,0,92.8775,94.0362,0,194.6218,198174,0,36705,0,0,0,0,0,0,9,1,1,0,baseline_mem,mem_run_45.txt
1773000030,30,0,0,0,0,93.023,94.1835,0,194.6218,185018,0,69874,0,0,0,0,0,0,10,1,1,0,baseline_mem,mem_run_45.txt
1773000032,32,0,0,0,0,92.2699,93.4211,0,194.6218,147916,0,61049,0,0,0,0,0,0,11,1,1,0,baseline_mem,mem_run_45.txt
1773000034,34,0,0,0,0,91.3299,92.4693,0,194.6218,439015,0,73320,0,0,0,0,0,0,12,1,1,0,baseline_mem,mem_run_45.txt
1773000036,36,0,0,0,0,96.7942,98.0018,0,194.6218,470904,0,15006,0,0,0,0,0,1,13,1,1,0,baseline_mem,mem_run_45.txt
